address_id,street_number,street_name,zip,city_state_id
92644,7974,Lakeview Drive (S),02915,22302
92645,5894,Pine Street (S),00601,22521
92646,3814,Cedar Lane (S),29464,22533
92647,1734,Washington Avenue (S),33019,3685
92648,9653,Washington Avenue (S),02910,22265
92649,7573,Park Road (S),20832,10335
92650,5493,Sunset Boulevard (S),33019,3685
92651,3413,Riverside Drive (S),11354,17493
92652,1333,Highland Avenue (S),02903,22300
92653,9252,Highland Avenue (S),02903,22300
92654,7172,Meadow Lane (S),02903,22300
92655,5092,Hillcrest Road (S),60601,6061
92656,3012,Lincoln Street (S),02903,22300
92657,932,Willow Avenue (S),02903,22300
92658,8851,Willow Avenue (S),02903,22300
92659,6771,Cherry Lane (S),02903,22300
92660,4691,Forest Drive (S),29456,22485
92661,2611,Adams Street (S),60601,6061
92662,531,Valley Road (S),77471,24649
92663,8450,Valley Road (S),02903,22300
92664,6370,Spring Street (S),77471,24649
92665,4290,Magnolia Avenue (S),33019,3685
92666,2210,Maple Avenue (S),92879,1832
92667,130,Oak Street (S),92879,1832
92668,8049,Oak Street (S),60601,6061
92669,5969,Lakeview Drive (S),33019,3685
92670,3889,Pine Street (S),60601,6061
92671,1809,Cedar Lane (S),90401,2562
92672,9728,Cedar Lane (S),77449,24188
92673,7648,Washington Avenue (S),20815,10137
92674,5568,Park Road (S),77449,24188
92675,3488,Sunset Boulevard (S),77449,24188
92676,1408,Riverside Drive (S),77449,24188
92677,9327,Riverside Drive (S),60601,6061
92678,7247,Highland Avenue (S),77449,24188
92679,5167,Meadow Lane (S),92865,2356
92680,3087,Hillcrest Road (S),29401,22367
92681,1007,Lincoln Street (S),29401,22367
92682,8926,Lincoln Street (S),48322,11708
92683,6846,Willow Avenue (S),60601,6061
92684,4766,Cherry Lane (S),29401,22367
92685,2686,Forest Drive (S),60601,6061
92686,606,Adams Street (S),29401,22367
92687,8525,Adams Street (S),60601,6061
92688,6445,Valley Road (S),48315,11679
92689,4365,Spring Street (S),60601,6061
92690,2285,Magnolia Avenue (S),92831,1981
92691,205,Maple Avenue (S),33010,3677
92692,8124,Maple Avenue (S),92831,1981
92693,6044,Oak Street (S),20781,10257
92694,3964,Lakeview Drive (S),29401,22367
92695,1884,Pine Street (S),19446,21278
92696,9803,Pine Street (S),29401,22367
92697,7723,Cedar Lane (S),29401,22367
92698,5643,Washington Avenue (S),60601,6061
92699,3563,Park Road (S),33010,3677
92700,1483,Sunset Boulevard (S),60601,6061
92701,9402,Sunset Boulevard (S),20781,10257
92702,7322,Riverside Drive (S),29401,22367
92703,5242,Highland Avenue (S),77429,23854
92704,3162,Meadow Lane (S),19406,21237
92705,1082,Hillcrest Road (S),19406,21237
92706,9001,Hillcrest Road (S),60601,6061
92707,6921,Lincoln Street (S),20781,10257
92708,4841,Willow Avenue (S),92801,1621
92709,2761,Cherry Lane (S),60601,6061
92710,681,Forest Drive (S),20781,10257
92711,8600,Forest Drive (S),60601,6061
92712,6520,Adams Street (S),48201,11096
92713,4440,Valley Road (S),60601,6061
92714,2360,Spring Street (S),32960,3946
92715,280,Magnolia Avenue (S),92801,1621
92716,8199,Magnolia Avenue (S),20770,10236
92717,6119,Maple Avenue (S),60601,6061
92718,4039,Oak Street (S),77338,24139
92719,1959,Lakeview Drive (S),92801,1621
92720,9878,Lakeview Drive (S),92780,2696
92721,7798,Pine Street (S),19342,21064
92722,5718,Cedar Lane (S),77373,24763
92723,3638,Washington Avenue (S),48201,11096
92724,1558,Park Road (S),20747,10177
92725,9477,Park Road (S),60540,6641
92726,7397,Sunset Boulevard (S),20746,10416
92727,5317,Riverside Drive (S),92701,2554
92728,3237,Highland Avenue (S),92701,2554
92729,1157,Meadow Lane (S),77373,24763
92730,9076,Meadow Lane (S),92701,2554
92731,6996,Hillcrest Road (S),32931,3574
92732,4916,Lincoln Street (S),48185,11711
92733,2836,Willow Avenue (S),77301,23821
92734,756,Cherry Lane (S),48185,11711
92735,8675,Cherry Lane (S),77301,23821
92736,6595,Forest Drive (S),19102,21657
92737,4515,Adams Street (S),19102,21657
92738,2435,Valley Road (S),32901,3777
92739,355,Spring Street (S),19102,21657
92740,8274,Spring Street (S),32801,3834
92741,6194,Magnolia Avenue (S),32801,3834
92742,4114,Maple Avenue (S),32801,3834
92743,2034,Oak Street (S),77373,24763
92744,9953,Oak Street (S),60502,5903
92745,7873,Lakeview Drive (S),48120,11087
92746,5793,Pine Street (S),60502,5903
92747,3713,Cedar Lane (S),92675,2536
92748,1633,Washington Avenue (S),28801,14208
92749,9552,Washington Avenue (S),32801,3834
92750,7472,Park Road (S),28801,14208
92751,5392,Sunset Boulevard (S),32801,3834
92752,3312,Riverside Drive (S),19102,21657
92753,1232,Highland Avenue (S),92660,2315
92754,9151,Highland Avenue (S),77375,24839
92755,7071,Meadow Lane (S),32801,3834
92756,4991,Hillcrest Road (S),60431,6416
92757,2911,Lincoln Street (S),48103,10913
92758,831,Willow Avenue (S),20707,10277
92759,8750,Willow Avenue (S),20707,10277
92760,6670,Cherry Lane (S),20707,10277
92761,4590,Forest Drive (S),19102,21657
92762,2510,Adams Street (S),19102,21657
92763,430,Valley Road (S),19102,21657
92764,8349,Valley Road (S),92653,2138
92765,6269,Spring Street (S),32801,3834
92766,4189,Magnolia Avenue (S),11201,17187
92767,2109,Maple Avenue (S),92651,2137
92768,29,Oak Street (S),90001,2196
92769,7948,Oak Street (S),19102,21657
92770,5868,Lakeview Drive (S),77339,24210
92771,3788,Pine Street (S),19102,21657
92772,1708,Cedar Lane (S),48067,11576
92773,9627,Cedar Lane (S),60191,7087
92774,7547,Washington Avenue (S),92646,2070
92775,5467,Park Road (S),19102,21657
92776,3387,Sunset Boulevard (S),48035,11049
92777,1307,Riverside Drive (S),48035,11049
92778,9226,Riverside Drive (S),60174,6848
92779,7146,Highland Avenue (S),77301,23821
92780,5066,Meadow Lane (S),48033,11629
92781,2986,Hillcrest Road (S),32801,3834
92782,906,Lincoln Street (S),77301,23821
92783,8825,Lincoln Street (S),77301,23821
92784,6745,Willow Avenue (S),60153,6561
92785,4665,Cherry Lane (S),11020,17571
92786,2585,Forest Drive (S),92626,1836
92787,505,Adams Street (S),92626,1836
92788,8424,Adams Street (S),32801,3834
92789,6344,Valley Road (S),92626,1836
92790,4264,Spring Street (S),10940,17882
92791,2184,Magnolia Avenue (S),92602,2086
92792,104,Maple Avenue (S),92602,2086
92793,8023,Maple Avenue (S),02478,9632
92794,5943,Oak Street (S),77002,24133
92795,3863,Lakeview Drive (S),60099,7106
92796,1783,Pine Street (S),32801,3834
92797,9702,Pine Street (S),77002,24133
92798,7622,Cedar Lane (S),77002,24133
92799,5542,Washington Avenue (S),32801,3834
92800,3462,Park Road (S),20170,25547
92801,1382,Sunset Boulevard (S),32801,3834
92802,9301,Sunset Boulevard (S),90001,2196
92803,7221,Riverside Drive (S),32801,3834
92804,5141,Highland Avenue (S),32801,3834
92805,3061,Meadow Lane (S),32801,3834
92806,981,Hillcrest Road (S),77002,24133
92807,8900,Hillcrest Road (S),32801,3834
92808,6820,Lincoln Street (S),32801,3834
92809,4740,Willow Avenue (S),77002,24133
92810,2660,Cherry Lane (S),77002,24133
92811,580,Forest Drive (S),90001,2196
92812,8499,Forest Drive (S),77002,24133
92813,6419,Adams Street (S),90001,2196
92814,4339,Valley Road (S),10601,18506
92815,2259,Spring Street (S),19002,20542
92816,179,Magnolia Avenue (S),77002,24133
92817,8098,Magnolia Avenue (S),92602,2086
92818,6018,Maple Avenue (S),10001,17959
92819,3938,Oak Street (S),10562,18029
92820,1858,Lakeview Drive (S),92590,2662
92821,9777,Lakeview Drive (S),77002,24133
92822,7697,Pine Street (S),02445,9654
92823,5617,Cedar Lane (S),77002,24133
92824,3537,Washington Avenue (S),18062,21357
92825,1457,Park Road (S),02360,9905
92826,9376,Park Road (S),32751,3764
92827,7296,Sunset Boulevard (S),28202,14297
92828,5216,Riverside Drive (S),32751,3764
92829,3136,Highland Avenue (S),02301,9652
92830,1056,Meadow Lane (S),02301,9652
92831,8975,Meadow Lane (S),92551,2284
92832,6895,Hillcrest Road (S),32746,3730
92833,4815,Lincoln Street (S),77002,24133
92834,2735,Willow Avenue (S),28202,14297
92835,655,Cherry Lane (S),32725,3603
92836,8574,Cherry Lane (S),11201,17187
92837,6494,Forest Drive (S),00601,3629
92838,4414,Adams Street (S),28202,14297
92839,2334,Valley Road (S),32701,3497
92840,254,Spring Street (S),11201,17187
92841,8173,Spring Street (S),77002,24133
92842,6093,Magnolia Avenue (S),28202,14297
92843,4013,Maple Avenue (S),28202,14297
92844,1933,Oak Street (S),83274,5808
92845,9852,Oak Street (S),28202,14297
92846,7772,Lakeview Drive (S),17101,21113
92847,5692,Pine Street (S),28202,14297
92848,3612,Cedar Lane (S),92401,2521
92849,1532,Washington Avenue (S),96813,4600
92850,9451,Washington Avenue (S),02169,9911
92851,7371,Park Road (S),10301,18334
92852,5291,Sunset Boulevard (S),77002,24133
92853,3211,Riverside Drive (S),02169,9911
92854,1131,Highland Avenue (S),02155,9824
92855,9050,Highland Avenue (S),10001,17959
92856,6970,Meadow Lane (S),10001,17959
92857,4890,Hillcrest Road (S),11201,17187
92858,2810,Lincoln Street (S),28202,14297
92859,730,Willow Avenue (S),96761,4629
92860,8649,Willow Avenue (S),28202,14297
92861,6569,Cherry Lane (S),10001,17959
92862,4489,Forest Drive (S),77002,24133
92863,2409,Adams Street (S),53703,27073
92864,329,Valley Road (S),92324,1822
92865,8248,Valley Road (S),19380,22076
92866,6168,Spring Street (S),11201,17187
92867,4088,Magnolia Avenue (S),31901,4104
92868,2008,Maple Avenue (S),77002,24133
92869,9927,Maple Avenue (S),32578,3807
92870,7847,Oak Street (S),10001,17959
92871,5767,Lakeview Drive (S),28202,14297
92872,3687,Pine Street (S),28202,14297
92873,1607,Cedar Lane (S),77002,24133
92874,9526,Cedar Lane (S),28202,14297
92875,7446,Washington Avenue (S),77002,24133
92876,5366,Park Road (S),32541,3604
92877,3286,Sunset Boulevard (S),32541,3604
92878,1206,Riverside Drive (S),02143,9949
92879,9125,Riverside Drive (S),28202,14297
92880,7045,Highland Avenue (S),28202,14297
92881,4965,Meadow Lane (S),77002,24133
92882,2885,Hillcrest Road (S),77002,24133
92883,805,Lincoln Street (S),32501,3859
92884,8724,Lincoln Street (S),53703,27073
92885,6644,Willow Avenue (S),92101,2525
92886,4564,Cherry Lane (S),32401,3853
92887,2484,Forest Drive (S),31520,4054
92888,404,Adams Street (S),77002,24133
92889,8323,Adams Street (S),02138,9659
92890,6243,Valley Road (S),31401,4450
92891,4163,Spring Street (S),28202,14297
92892,2083,Magnolia Avenue (S),11201,17187
92893,3,Maple Avenue (S),02138,9659
92894,7922,Maple Avenue (S),31401,4450
92895,5842,Oak Street (S),77002,24133
92896,3762,Lakeview Drive (S),10001,17959
92897,1682,Pine Street (S),32301,3929
92898,9601,Pine Street (S),92101,2525
92899,7521,Cedar Lane (S),32202,3706
92900,5441,Washington Avenue (S),32202,3706
92901,3361,Park Road (S),53202,27113
92902,1281,Sunset Boulevard (S),77002,24133
92903,9200,Sunset Boulevard (S),32202,3706
92904,7120,Riverside Drive (S),02132,10029
92905,5040,Highland Avenue (S),02132,10029
92906,2960,Meadow Lane (S),02132,10029
92907,880,Hillcrest Road (S),32202,3706
92908,8799,Hillcrest Road (S),77002,24133
92909,6719,Lincoln Street (S),02108,9643
92910,4639,Willow Avenue (S),97470,20418
92911,2559,Cherry Lane (S),30901,4011
92912,479,Forest Drive (S),97401,20254
92913,8398,Forest Drive (S),32202,3706
92914,6318,Adams Street (S),77002,24133
92915,4238,Valley Road (S),77002,24133
92916,2158,Spring Street (S),92101,2525
92917,78,Magnolia Avenue (S),92101,2525
92918,7997,Magnolia Avenue (S),53186,27362
92919,5917,Maple Avenue (S),53154,27159
92920,3837,Oak Street (S),32202,3706
92921,1757,Lakeview Drive (S),02108,9643
92922,9676,Lakeview Drive (S),19096,22142
92923,7596,Pine Street (S),19096,22142
92924,5516,Cedar Lane (S),02108,9643
92925,3436,Washington Avenue (S),28031,14332
92926,1356,Park Road (S),77002,24133
92927,9275,Park Road (S),32202,3706
92928,7195,Sunset Boulevard (S),32202,3706
92929,5115,Riverside Drive (S),97201,20399
92930,3035,Highland Avenue (S),28025,14324
92931,955,Meadow Lane (S),32202,3706
92932,8874,Meadow Lane (S),77002,24133
92933,6794,Hillcrest Road (S),97201,20399
92934,4714,Lincoln Street (S),10001,17959
92935,2634,Willow Avenue (S),77002,24133
92936,554,Cherry Lane (S),30458,4473
92937,8473,Cherry Lane (S),32202,3706
92938,6393,Forest Drive (S),32202,3706
92939,4313,Adams Street (S),30303,4008
92940,2233,Valley Road (S),02108,9643
92941,153,Spring Street (S),77002,24133
92942,8072,Spring Street (S),92025,1930
92943,5992,Magnolia Avenue (S),27601,14703
92944,3912,Maple Avenue (S),27701,14363
92945,1832,Oak Street (S),97201,20399
92946,9751,Oak Street (S),32202,3706
92947,7671,Lakeview Drive (S),27701,14363
92948,5591,Pine Street (S),30303,4008
92949,3511,Cedar Lane (S),27701,14363
92950,1431,Washington Avenue (S),92019,1906
92951,9350,Washington Avenue (S),30303,4008
92952,7270,Park Road (S),30303,4008
92953,5190,Sunset Boulevard (S),32127,3875
92954,3110,Riverside Drive (S),77002,24133
92955,1030,Highland Avenue (S),30303,4008
92956,8949,Highland Avenue (S),32114,3596
92957,6869,Meadow Lane (S),27601,14703
92958,4789,Hillcrest Road (S),10001,17959
92959,2709,Lincoln Street (S),27601,14703
92960,629,Willow Avenue (S),32097,3977
92961,8548,Willow Avenue (S),97201,20399
92962,6468,Cherry Lane (S),30303,4008
92963,4388,Forest Drive (S),27601,14703
92964,2308,Adams Street (S),32080,3889
92965,228,Valley Road (S),27601,14703
92966,8147,Valley Road (S),30303,4008
92967,6067,Spring Street (S),97201,20399
92968,3987,Magnolia Avenue (S),32065,3832
92969,1907,Maple Avenue (S),32065,3832
92970,9826,Maple Avenue (S),32065,3832
92971,7746,Oak Street (S),32065,3832
92972,5666,Lakeview Drive (S),66044,8112
92973,3586,Pine Street (S),30260,4342
92974,1506,Cedar Lane (S),66044,8112
92975,9425,Cedar Lane (S),28120,14625
92976,7345,Washington Avenue (S),33510,3539
92977,5265,Park Road (S),85224,1369
92978,3185,Sunset Boulevard (S),30260,4342
92979,1105,Riverside Drive (S),33510,3539
92980,9024,Riverside Drive (S),28115,14617
92981,6944,Highland Avenue (S),63376,13275
92982,4864,Meadow Lane (S),22301,25230
92983,2784,Hillcrest Road (S),22301,25230
92984,704,Lincoln Street (S),28115,14617
92985,8623,Lincoln Street (S),84101,25172
92986,6543,Willow Avenue (S),22301,25230
92987,4463,Cherry Lane (S),95110,2534
92988,2383,Forest Drive (S),38017,23127
92989,303,Adams Street (S),22301,25230
92990,8222,Adams Street (S),95110,2534
92991,6142,Valley Road (S),22301,25230
92992,4062,Spring Street (S),85201,1464
92993,1982,Magnolia Avenue (S),84101,25172
92994,9901,Magnolia Avenue (S),38016,23133
92995,7821,Maple Avenue (S),22301,25230
92996,5741,Oak Street (S),84101,25172
92997,3661,Lakeview Drive (S),38016,23133
92998,1581,Pine Street (S),38016,23133
92999,9500,Pine Street (S),63301,13267
93000,7420,Cedar Lane (S),84101,25172
93001,5340,Washington Avenue (S),28110,14613
93002,3260,Park Road (S),33428,3530
93003,1180,Sunset Boulevard (S),33428,3530
93004,9099,Sunset Boulevard (S),38103,23337
93005,7019,Riverside Drive (S),85201,1464
93006,4939,Highland Avenue (S),63301,13267
93007,2859,Meadow Lane (S),95110,2534
93008,779,Hillcrest Road (S),22301,25230
93009,8698,Hillcrest Road (S),22301,25230
93010,6618,Lincoln Street (S),28104,14586
93011,4538,Willow Avenue (S),33428,3530
93012,2458,Cherry Lane (S),22301,25230
93013,378,Forest Drive (S),30252,4313
93014,8297,Forest Drive (S),28104,14586
93015,6217,Adams Street (S),28104,14586
93016,4137,Valley Road (S),33428,3530
93017,2057,Spring Street (S),84101,25172
93018,9976,Spring Street (S),30252,4313
93019,7896,Magnolia Avenue (S),95110,2534
93020,5816,Maple Avenue (S),38002,23049
93021,3736,Oak Street (S),52401,4799
93022,1656,Lakeview Drive (S),28104,14586
93023,9575,Lakeview Drive (S),37902,23285
93024,7495,Pine Street (S),33428,3530
93025,5415,Cedar Lane (S),30252,4313
93026,3335,Washington Avenue (S),84101,25172
93027,1255,Park Road (S),33428,3530
93028,9174,Park Road (S),37902,23285
93029,7094,Sunset Boulevard (S),37902,23285
93030,5014,Riverside Drive (S),63101,13272
93031,2934,Highland Avenue (S),85201,1464
93032,854,Meadow Lane (S),63101,13272
93033,8773,Meadow Lane (S),37902,23285
93034,6693,Hillcrest Road (S),37902,23285
93035,4613,Lincoln Street (S),37902,23285
93036,2533,Willow Avenue (S),85201,1464
93037,453,Cherry Lane (S),84101,25172
93038,8372,Cherry Lane (S),84101,25172
93039,6292,Forest Drive (S),37902,23285
93040,4212,Adams Street (S),85201,1464
93041,2132,Valley Road (S),84101,25172
93042,52,Spring Street (S),85201,1464
93043,7971,Spring Street (S),30240,4268
93044,5891,Magnolia Avenue (S),92028,1940
93045,3811,Maple Avenue (S),63101,13272
93046,1731,Oak Street (S),28078,14495
93047,9650,Oak Street (S),37902,23285
93048,7570,Lakeview Drive (S),37902,23285
93049,5490,Pine Street (S),84101,25172
93050,3410,Cedar Lane (S),52240,5068
93051,1330,Washington Avenue (S),95110,2534
93052,9249,Washington Avenue (S),37902,23285
93053,7169,Park Road (S),92025,1930
93054,5089,Sunset Boulevard (S),63101,13272
93055,3009,Riverside Drive (S),92025,1930
93056,929,Highland Avenue (S),37902,23285
93057,8848,Highland Avenue (S),95110,2534
93058,6768,Meadow Lane (S),85201,1464
93059,4688,Hillcrest Road (S),92025,1930
93060,2608,Lincoln Street (S),37902,23285
93061,528,Willow Avenue (S),51501,4852
93062,8447,Willow Avenue (S),84101,25172
93063,6367,Cherry Lane (S),95110,2534
93064,4287,Forest Drive (S),51101,5441
93065,2207,Adams Street (S),37902,23285
93066,127,Valley Road (S),85201,1464
93067,8046,Valley Road (S),51054,5423
93068,5966,Spring Street (S),50701,5536
93069,3886,Magnolia Avenue (S),28031,14332
93070,1806,Maple Avenue (S),28031,14332
93071,9725,Maple Avenue (S),37902,23285
93072,7645,Oak Street (S),50701,5536
93073,5565,Lakeview Drive (S),28031,14332
93074,3485,Pine Street (S),28031,14332
93075,1405,Cedar Lane (S),22201,25241
93076,9324,Cedar Lane (S),22201,25241
93077,7244,Washington Avenue (S),92024,1927
93078,5164,Park Road (S),28031,14332
93079,3084,Sunset Boulevard (S),28025,14324
93080,1004,Riverside Drive (S),30223,4212
93081,8923,Riverside Drive (S),28025,14324
93082,6843,Highland Avenue (S),95110,2534
93083,4763,Meadow Lane (S),92019,1906
93084,2683,Hillcrest Road (S),92019,1906
93085,603,Lincoln Street (S),85128,1383
93086,8522,Lincoln Street (S),37902,23285
93087,6442,Willow Avenue (S),95110,2534
93088,4362,Cherry Lane (S),22201,25241
93089,2282,Forest Drive (S),92019,1906
93090,202,Adams Street (S),85003,1494
93091,8121,Adams Street (S),85003,1494
93092,6041,Valley Road (S),84070,25173
93093,3961,Spring Street (S),22201,25241
93094,1881,Magnolia Avenue (S),85003,1494
93095,9800,Magnolia Avenue (S),22201,25241
93096,7720,Maple Avenue (S),33444,3602
93097,5640,Oak Street (S),85003,1494
93098,3560,Lakeview Drive (S),84081,25219
93099,1480,Pine Street (S),85003,1494
93100,9399,Pine Street (S),37902,23285
93101,7319,Cedar Lane (S),63101,13272
93102,5239,Washington Avenue (S),33441,3599
93103,3159,Park Road (S),63101,13272
93104,1079,Sunset Boulevard (S),92008,1768
93105,8998,Sunset Boulevard (S),95110,2534
93106,6918,Riverside Drive (S),37902,23285
93107,4838,Highland Avenue (S),92008,1768
93108,2758,Meadow Lane (S),85003,1494
93109,678,Hillcrest Road (S),22201,25241
93110,8597,Hillcrest Road (S),37902,23285
93111,6517,Lincoln Street (S),22201,25241
93112,4437,Willow Avenue (S),85003,1494
93113,2357,Cherry Lane (S),63101,13272
